time_s,ax_mps2,ay_mps2
0,0.015,0.0
1,0.0012004006466381377,0.009291194920266877
2,0.0011619925918707706,0.009180792836103712
3,0.001124413698254279,0.009071934733200202
4,0.0010875783346096027,0.008964399102610156
5,0.00105141246027619,0.00885799407838488
6,0.0010158521016090801,0.008752553577546701
7,0.0009808420254380928,0.008647933934721883
8,0.0009463345842779311,0.008544010968649015
9,0.0009122887112844197,0.008440677425710834
10,0.0008786690457535941,0.008337840752557937
11,0.0008454451724062934,0.00823542115593641
12,0.000812590959836435,0.008133349913143451
13,0.0007800839853663041,0.008031567901135402
14,0.000747905035179835,0.007930024316385202
15,0.0007160376700259402,0.007828675561095167
16,0.0006844678480257094,0.007727484274480085
17,0.0006531835971988125,0.00762641849052228
18,0.0006221747312707877,0.0075254509059708395
19,0.0005914326031478654,0.007424558244406617
20,0.0005609498911652854,0.007323720704017382
21,0.0005307204138440668,0.007222921478271554
22,0.0005007389694389365,0.0071221463400834035
23,0.00047100119703853254,0.007021383281247886
24,0.00044150345639616244,0.006920622199973541
25,0.00041224272403351695,0.006819854630268956
26,0.0003832165034770714,0.0067190735077176916
27,0.00035442274776330865,0.006618272966906338
28,0.00032585979259102445,0.0065174481663444455
29,0.00029752629870906627,0.006416595137280008
30,0.0002694212023106876,0.006315710653259028
31,0.00024154367236697545,0.006214792117689357
32,0.00021389307396966746,0.0061138374670234585
33,0.0001864689368757885,0.006012845087487634
34,0.00015927092855309746,0.005911813743540183
35,0.0001322988311151064,0.005810742516501805
36,0.00010555252161784101,0.005709630751973858
37,7.90319552571733e-05,0.005608478014866356
38,5.273715106903724e-05,0.005507284051000832
39,2.6668179785816642e-05,0.005406048754386657
40,8.251535492069658e-07,0.005304772139396674
41,-2.479178278013165e-05,0.005203454317162854
42,-5.018245894167217e-05,0.005102095475604762
43,-7.534668541726765e-05,0.005000695862581438
44,-0.0001002842585652782,0.004899255771733831
45,-0.00012499496489219372,0.0047977755306244495
46,-0.00014947858458760422,0.0046962554908500645
47,-0.00017373489443123149,0.00459469601984323
48,-0.0001977636701653722,0.004493097494112121
49,-0.00022156468841395144,0.004391460293709552
50,-0.0002451377282172709,0.004289784797739854
51,-0.0002684825722421617,0.004188071380757948
52,-0.0002915990077195042,0.004086320409907645
53,-0.0003144868271520165,0.003984532242700743
54,-0.0003371458288312293,0.0038827072253169556
55,-0.00035957581719483985,0.003780845691355193
56,-0.0003817766030528633,0.0036789479609493124
57,-0.0004037480037052671,0.003577014340192278
58,-0.0004254898429718261,0.0034750451208151547
59,-0.0004470019511505302,0.003373040580068927
60,-0.00046828416491906285,0.0032710009807750285
61,-0.0004893363271917757,0.003168926571512449
62,-0.0005101582869418257,0.0030668175869077437
63,-0.0005307498989974621,0.002964674248009716
64,-0.0005511110238194483,0.0028624967627268122
65,-0.0005712415272652853,0.0027602853263087182
66,-0.0005911412803457142,0.002658040121863471
67,-0.0006108101589767873,0.0025557613208929096
68,-0.0006302480437315926,0.0024534490838410508
69,-0.0006494548195935678,0.0023511035606457245
70,-0.0006684303757138205,0.0022487248912865733
71,-0.0006871746051743023,0.002146313206329086
72,-0.0007056874047576238,0.002043868627451722
73,-0.0007239686747248964,0.0019413912679635574
74,-0.0007420183186020841,0.001838881233302751
75,-0.0007598362429754363,0.0017363386215169605
76,-0.0007774223572962247,0.0016337635237229473
77,-0.0007947765736948181,0.001531156024546947
78,-0.0008118988068043802,0.0014285162025449599
79,-0.0008287889735938686,0.0013258441305996833
80,-0.0008454469932103224,0.0012231398762975
81,-0.0008618727868300712,0.001120403502285859
82,-0.0008780662775187149,0.0010176350666107393
83,-0.000894027390099558,0.0009148346230306635
84,-0.0009097560510301389,0.0008120022213173921
85,-0.0009252521882865327,0.0007091379075350238
86,-0.0009405157312548822,0.0006062417243009109
87,-0.000955546610630299,0.0005033137110331963
88,-0.000970344758322104,0.00040035390417991735
89,-0.0009849101073657542,0.00029736233743235725
90,-0.0009992425918402506,0.0001943390419276535
91,-0.001013342146791623,9.128404643340664e-05
92,-0.0010272087081615712,-1.1802622476504742e-05
93,-0.0010408422127209434,-0.00011492094026065904
94,-0.001054242598008093,-0.0002180708842593392
