time_s,x_m,y_m,vx_mps,vy_mps
0.0,0.0,-97.5,0.0,0.12
0.25,8.407693505329289e-06,-97.46999875856818,6.726046322620693e-05,0.12000992511633309
0.5,3.334118860045597e-05,-97.43999524062795,0.0001322088080892292,0.12001821228256809
0.75,7.496428525316345e-05,-97.40999117220875,0.00020077332415764648,0.1200143286142613
1.0,0.00013501955491292643,-97.37998886967785,0.00027967233393606794,0.12000408419498428
1.25,0.00020469845200165514,-97.34962078216773,0.00027803697498660074,0.12294061602487497
1.5,0.0002745511755295353,-97.31851718032102,0.0002810566070488435,0.12588819847678362
1.75,0.0003446996549282945,-97.28667833414691,0.00028041313014549873,0.12882257095614072
2.0,0.0004148958765863335,-97.25410693834294,0.0002814271408687896,0.13174859539108455
2.25,0.0004831602347453042,-97.22081629715159,0.0002649515498132221,0.13457653567235167
2.5,0.0005483627472786234,-97.18681923896477,0.0002569359332532245,0.13739993057446817
2.75,0.0006119132956513827,-97.15211699644287,0.00025173650248550006,0.14021801006473944
3.0,0.0006735324591467871,-97.11671007953314,0.0002414845699321988,0.14303732616593012
3.25,0.0007290084107378743,-97.08061412820939,0.0002025754040166361,0.1457302880985162
3.5,0.0007753112546030803,-97.04384546369187,0.00016810035955043545,0.14841903128253653
3.75,0.0008140090373257478,-97.00640332696064,0.00014172913301241374,0.15111806510064274
4.0,0.0008442132845410262,-96.96828769224118,0.00010015990302073008,0.15380701656995557
4.25,0.0008566380325293861,-96.92951996538265,-5.295556851497851e-07,0.15633480781610862
4.5,0.0008430183626161205,-96.89011910215478,-0.00010819801922770655,0.15887210823439402
4.75,0.0008041643741489999,-96.85008340413516,-0.00020240217614471423,0.16141348486398
5.0,0.0007432725956665716,-96.80941293153597,-0.0002845091968908392,0.16395030375184513
5.25,0.0006723630916556469,-96.76811211894952,-0.00028253156994541284,0.16645619678117354
5.5,0.0006013930699774329,-96.72618279926147,-0.0002849839917287711,0.16897836090656967
5.75,0.0005296061777482142,-96.68362253824971,-0.00028907889063500836,0.17150372758025176
6.0,0.0004587728255289795,-96.6404332804694,-0.00027735038072299045,0.1740103335265325
