time_s,x_m,y_m,vx_mps,vy_mps,sampled_inside_union,sampled_collision,sampled_keep_out,sampled_hold_eligible
0.0,0.0,-97.5,0.0,0.12,True,False,False,False
0.25,-8.802941079250643e-06,-97.46937524075652,-6.995230823697626e-05,0.124998080542926,True,False,False,False
0.5,-3.474054368962836e-05,-97.4375009564976,-0.00013707729133517483,0.12999619985702135,True,False,False,False
0.75,-7.710597587048173e-05,-97.40437713773035,-0.00020137494392463687,0.13499435634291385,True,False,False,False
1.0,-0.00013519240434694264,-97.37000377536177,-0.00026284526086158835,0.13999254840122827,True,False,False,False
1.25,-0.00020837664027710805,-97.33438086301888,-0.00032215740451097306,0.14499075593390326,True,False,False,False
1.5,-0.0002960354953731698,-97.29750839466547,-0.00037864221341678446,0.14998899621878115,True,False,False,False
1.75,-0.0003974621353796783,-97.2593863623134,-0.0004322996830602714,0.15498726765648452,True,False,False,False
2.0,-0.0005119497249397697,-97.22001475837442,-0.00048312980914886824,0.15998556864763347,True,False,False,False
2.25,-0.0006388864866154895,-97.17939357831048,-0.0005318930613339285,0.16498387646121113,True,False,False,False
2.5,-0.0007776606439855382,-97.13752281791173,-0.0005778289740721754,0.1699822110596583,True,False,False,False
2.75,-0.0009275653617241442,-97.09440247068187,-0.0006209375436887633,0.1749805708435951,True,False,False,False
3.0,-0.0010878938036150982,-97.05003253052445,-0.000661218766735032,0.17997895421363977,True,False,False,False
3.25,-0.0012580464078444612,-97.00441299475125,-0.0006995308441564173,0.18497733558401525,True,False,False,False
3.5,-0.001437423614096702,-96.95754386099303,-0.00073501558242608,0.18997573782720498,True,False,False,False
3.75,-0.0016253185872243331,-96.90942512423152,-0.0007676729787052623,0.1949741593438295,True,False,False,False
4.0,-0.0018210244913984507,-96.86005677984828,-0.0007975030303813918,0.19997259853450788,True,False,False,False
4.25,-0.00202395483461883,-96.80943882702158,-0.000825468493269238,0.20497102671570808,True,False,False,False
4.5,-0.0022335231268864773,-96.75757126523877,-0.0008506066224055159,0.20996946991681667,True,False,False,False
4.75,-0.0024490225345074096,-96.70445409094478,-0.0008729174157791903,0.21496792653845753,True,False,False,False
5.0,-0.002669746223313157,-96.65008730098442,-0.0008924008716054111,0.21996639498125342,True,False,False,False
5.25,-0.00289512168032108,-96.59447089642111,-0.0009101315640479013,0.22496484319685633,True,False,False,False
5.5,-0.0031245763950758,-96.5376048786168,-0.0009250349333622329,0.22996330064273163,True,False,False,False
5.75,-0.003357403536641534,-96.47948924546384,-0.0009371109783561451,0.23496176571950936,True,False,False,False
6.0,-0.0035928962738127042,-96.42012399525441,-0.0009463596980635615,0.23996023682781906,True,False,False,False
6.25,-0.0038304970424661374,-96.35950913095819,-0.0009539752333494055,0.2449586782600781,True,False,False,False
6.5,-0.004069648281557602,-96.29764465583203,-0.0009587634614851306,0.24995712320063826,True,False,False,False
6.75,-0.0043096431642469755,-96.2345305691988,-0.0009607243820876813,0.2549555700501389,True,False,False,False
7.0,-0.004549774863626643,-96.17016687078117,-0.0009598579950001853,0.2599540172092192,True,False,False,False
7.25,-0.0047895018011992405,-96.10455356547888,-0.000957486291279386,0.26495242498550947,True,False,False,False
7.5,-0.005028282402126466,-96.03769065846686,-0.0009522873018876816,0.26995083062049235,True,False,False,False
7.75,-0.005265409845037871,-95.96957815048036,-0.0009442610272409881,0.2749492325148195,True,False,False,False
8.0,-0.005500177308695258,-95.90021604265446,-0.0009334074679814025,0.27994762906914306,True,False,False,False
8.25,-0.005732060310964138,-95.8296043418461,-0.0009211853403268283,0.28494597624527457,True,False,False,False
8.5,-0.005960534373980834,-95.7577430551746,-0.0009061359541457399,0.28994431570788576,True,False,False,False
8.75,-0.0061848926832594985,-95.68463218476822,-0.0008882593106420794,0.29494264585764385,True,False,False,False
9.0,-0.006404428424643542,-95.61027173315512,-0.0008675554112459676,0.29994096509521695,True,False,False,False
9.25,-0.006618635404989011,-95.53466170918044,-0.0008456292271092393,0.3049392246350745,True,False,False,False
9.5,-0.006827007436069796,-95.45780212193785,-0.0008208758174396795,0.3099374709719979,True,False,False,False
9.75,-0.0070288377117455085,-95.37969297492798,-0.0007932951842175465,0.3149357025066735,True,False,False,False
10.0,-0.007223419426399096,-95.30033427205132,-0.0007628873296492745,0.31993391763978873,True,False,False,False
10.25,-0.007410265959322567,-95.2197260241766,-0.0007314137357746647,0.32493206239065486,True,False,False,False
10.5,-0.007588890695412255,-95.1378682424063,-0.0006971129554175005,0.32993018853778744,True,False,False,False
10.75,-0.0077585868383858135,-95.05476093159129,-0.000659984991321824,0.334928294481895,True,False,False,False
11.0,-0.00791864759267518,-94.97040409698222,-0.00062002984645785,0.33992637862368763,True,False,False,False
11.25,-0.00806860729436356,-94.884797751512,-0.0005791765765796438,0.3449243812864791,True,False,False,False
11.5,-0.008208000285869241,-94.79794190833147,-0.000535496165559826,0.3499223600396235,True,False,False,False
11.75,-0.008336119782338914,-94.70983657361793,-0.000488988616892804,0.3549203132838552,True,False,False,False
12.0,-0.008452258999821135,-94.62048175394855,-0.0004396539342991536,0.3599182394199106,True,False,False,False
