time_s,x_m,y_m,vx_mps,vy_mps
0.0,0.0,-97.5,0.0,0.12
0.25,-7.658036800743874e-06,-97.46941140369826,-6.082034960453525e-05,0.12470877614803688
0.5,-3.0477900566104413e-05,-97.4376458091367,-0.00012129476580973424,0.1294159860459891
0.75,-6.763194636394388e-05,-97.40470492460628,-0.0001754949490125439,0.13411109530738793
1.0,-0.00011671189290595322,-97.37059104911455,-0.0002167025668898663,0.1387999125115802
1.25,-0.0001766419043972352,-97.335303672601,-0.0002622944922593222,0.14349910389530826
1.5,-0.00024726353055400644,-97.2988401137741,-0.0003022344417478233,0.148209370485447
1.75,-0.00032820325356145135,-97.26120063657545,-0.00034484051189472676,0.15290645112078619
2.0,-0.00041946258587967274,-97.2223879297601,-0.0003847921027318826,0.15759520716866476
2.25,-0.0005224784693274381,-97.1824014741311,-0.0004388917462146048,0.1622964429639629
2.5,-0.0006378292720713394,-97.14124027499061,-0.00048347188563712545,0.16699315436306106
2.75,-0.0007638405822688907,-97.09890555983307,-0.0005241763067675878,0.17168457073479768
3.0,-0.0009005271331467839,-97.05539783358022,-0.0005688736943342118,0.17637724350216585
3.25,-0.0010468715872419755,-97.01071654399965,-0.0006014392361300417,0.18107307621262853
3.5,-0.0012006615120557125,-96.96486182400798,-0.0006284378593882854,0.18576468626605538
3.75,-0.001360046636988581,-96.91783291563338,-0.0006461998682004399,0.19046658240533684
4.0,-0.0015256302960749888,-96.86962979433252,-0.0006780270846674446,0.19515839100230456
4.25,-0.0016985503505172234,-96.82025414358911,-0.0007048913510891521,0.19984681747781738
4.5,-0.0018789062017211615,-96.76970520291161,-0.0007375125673907017,0.20454471101782354
4.75,-0.002065581609959788,-96.71798128449956,-0.0007554474281054872,0.2092466379695324
5.0,-0.0022550757817133282,-96.66508245934648,-0.0007600631097676179,0.21394396369031027
5.25,-0.0024471635999533136,-96.61101050349471,-0.0007761975059546918,0.21863168464506913
5.5,-0.0026436847015377817,-96.55576458231802,-0.0007955278422519332,0.2233356865909062
5.75,-0.002845089470840395,-96.49934225919115,-0.0008152665456758151,0.22804290028512073
6.0,-0.0030492965049379486,-96.4417454764681,-0.0008179477290301888,0.23273136175219925
6.25,-0.0032545645468394146,-96.38297662741459,-0.0008237546452344625,0.237419431223408
6.5,-0.003459764847204283,-96.32303456729909,-0.0008174048964974329,0.24211704910192378
6.75,-0.003663071355326672,-96.26191825515285,-0.0008086044219895836,0.2468134472383388
