time_s,x_m,y_m,vx_mps,vy_mps
0.0,0.0,-97.5,0.0,0.12
0.25,-8.681230335492686e-06,-97.46937399223268,-6.897768058393711e-05,0.1250080686418081
0.5,-3.454245737948944e-05,-97.43749616250928,-0.0001374401236531986,0.13001457560011145
0.75,-7.671371009085583e-05,-97.40436821799108,-0.00019945902896569397,0.13500898639266862
1.0,-0.00013274438091421986,-97.3699924565799,-0.0002483160635728323,0.13999710950305336
1.25,-0.00020153189908981718,-97.33436836756614,-0.0003015128316630471,0.14499560762234723
1.5,-0.0002828910795450394,-97.29749326902142,-0.00034888831924360616,0.15000518520209813
1.75,-0.0003764060782332588,-97.25936742383574,-0.000398760622259028,0.15500158098532288
2.0,-0.0004820360812357493,-97.2199935197366,-0.0004458091401598684,0.15998965624358708
2.25,-0.0006012011813469654,-97.17937103724769,-0.0005070402248674387,0.16499020944069248
2.5,-0.0007344628981168378,-97.13749898139656,-0.0005585825018713174,0.16998624222784925
2.75,-0.0008801044937221048,-97.09437857869307,-0.0006060797563826805,0.17497698387812335
3.0,-0.0010380983752711344,-97.05001033309827,-0.0006574006725863254,0.1799689857187352
3.25,-0.0012073669521582594,-97.00439369092697,-0.0006962770222334416,0.18496415531691182
3.5,-0.001385637538220921,-96.95752878368042,-0.0007294171452133157,0.18995510578008404
3.75,-0.0015710175357655947,-96.9094148525182,-0.0007531513451261281,0.19495634575536733
4.0,-0.0017640679516114418,-96.86005187205241,-0.0007907814435950465,0.19994750151881818
4.25,-0.001965908399896424,-96.80944152562513,-0.0008234719251193649,0.20493527298140155
4.5,-0.0021766200353613855,-96.75758305260902,-0.0008617500495879593,0.20993251475638394
4.75,-0.0023950442914885696,-96.7044747644036,-0.0008851725110816743,0.21493379309520053
5.0,-0.002617638047856015,-96.65011673122633,-0.0008951064856956145,0.21993047325944307
5.25,-0.002844149316591903,-96.59451072881433,-0.0009165135162555055,0.2249175480549171
5.5,-0.0030763908639442642,-96.53765592224839,-0.0009409471802866769,0.22992090677622373
5.75,-0.003314770747575723,-96.47954987418153,-0.000965619904397339,0.23492748008488817
6.0,-0.0035571652377516657,-96.42019452626997,-0.000973065800996624,0.23991530390962268
6.25,-0.003801804126861203,-96.35959227149283,-0.0009835751332242858,0.24490273529827017
6.5,-0.00404752971514325,-96.29774196484584,-0.0009817584940751637,0.24989971770641614
6.75,-0.004292473625237443,-96.23464256471914,-0.0009773218223570951,0.2548954828888789
7.0,-0.004538435360816982,-96.1702940585558,-0.0009899009737145243,0.25989256760378304
7.25,-0.004786078340368516,-96.10469649491272,-0.0009907719356874022,0.26488794162297047
7.5,-0.0050324723927929116,-96.03785075271351,-0.000979910058135704,0.2698779949466495
7.75,-0.005275320925490217,-95.96975520206244,-0.0009624060462802534,0.27488640861159325
8.0,-0.005515090285775812,-95.90040966193682,-0.0009552782726858714,0.27987791172142285
8.25,-0.005753833878353621,-95.82981513989472,-0.0009541990701008614,0.28487826451371945
8.5,-0.005990536574397223,-95.75797221666507,-0.0009389523726299349,0.2898651198859691
8.75,-0.006223549565342149,-95.68487991210674,-0.0009246794167762617,0.29487331523495774
9.0,-0.006451271983286499,-95.61053610652043,-0.0008966282010834041,0.2998771268108148
9.25,-0.0066721194706423894,-95.53494114151923,-0.0008696798151915347,0.3048825906581256
9.5,-0.006885083792932345,-95.45809714571392,-0.000833564640655822,0.30986937237941703
9.75,-0.007088770838746011,-95.38000578191543,-0.0007954610946377545,0.3148615344160982
10.0,-0.007283754714115479,-95.30066574328544,-0.0007639387972171484,0.3198587716519275
10.25,-0.007472348708210725,-95.2200777043091,-0.0007443430305933701,0.32484553831111407
10.5,-0.0076544094540245845,-95.13824026598495,-0.0007116707677821113,0.32985396520181504
10.75,-0.007827687968907315,-95.05515241825469,-0.0006740864619744404,0.334848813096741
11.0,-0.007991472213285594,-94.97081465223106,-0.0006357156923745458,0.33985331147470643
11.25,-0.008144334394873547,-94.88522734952633,-0.0005867111556736771,0.3448451055429395
11.5,-0.008286901650087223,-94.79839161465262,-0.0005533559148022575,0.3498407703020827
11.75,-0.008420729519436225,-94.71030578284135,-0.0005167951768140634,0.35484588074118206
12.0,-0.008545159519619892,-94.62096910664977,-0.00047817328675516034,0.3598475251502196
