time_s,x_m,y_m,vx_mps,vy_mps
0.0,-6.988,-70.0,-0.02,0.0
0.25,-6.9923758384912755,-69.99999870348427,-0.015006707696823864,9.901355501232253e-06
0.5,-6.995503353748369,-69.99999528470745,-0.010013414193120023,1.6978088442301547e-05
0.75,-6.997382545521081,-69.99999044982529,-0.005020119888348995,2.123019825707345e-05
1.0,-6.998013413659076,-69.9999849049936,-2.6825181971358407e-05,2.26576846053817e-05
1.25,-6.997979559918278,-69.99974778255881,0.00029782968681488887,0.0018742911850436986
1.5,-6.997864411527529,-69.99904777473009,0.0006235320132989741,0.0037257407373698726
1.75,-6.997667706625659,-69.99788492756852,0.0009502817714249049,0.005577005749061915
2.0,-6.997389183358025,-69.99625928728332,0.0012780789350528945,0.0074280856276126
2.25,-6.99702965324638,-69.99417363175789,0.001598334458793111,0.009257128382105816
2.5,-6.996589929879352,-69.99163073821362,0.0019196249738459798,0.011085989680649059
2.75,-6.996069754512323,-69.98863065208769,0.0022419504545084508,0.012914668937772267
3.0,-6.995468868407113,-69.98517341896365,0.002565310874994677,0.014743165568019941
3.25,-6.994788063900501,-69.98126177819363,0.0028812956296723567,0.016549930800845207
3.5,-6.994028135367455,-69.97689846848291,0.0031983030822322436,0.01835651699710046
3.75,-6.993188827136676,-69.97208353466297,0.0035163332073139294,0.020162923578269733
4.0,-6.9922698835432096,-69.96681702170989,0.003835385979475193,0.021969149965851423
4.25,-6.991272080063215,-69.96110163593467,0.004147210288001859,0.023753906836885
4.5,-6.990196194186493,-69.95494008301475,0.004460045149130751,0.025538487028278795
4.75,-6.989041973278019,-69.94833240719149,0.004773890537835268,0.027322889968387123
5.0,-6.987809164709037,-69.94127865284915,0.005088746429007963,0.02910711508557848
5.25,-6.986498529105464,-69.93378149801293,0.00539650482395284,0.030870094588506515
5.5,-6.985110829085894,-69.92584362008624,0.005705261752885311,0.03263289971521367
5.75,-6.983645815019914,-69.91746506273374,0.006015017191105005,0.0343955299008529
6.0,-6.982103237283299,-69.9086458697613,0.0063257711138316715,0.036157984580591156
6.25,-6.980483843389359,-69.8993886950246,0.006629544476968925,0.03789938467299044
6.5,-6.978788382826196,-69.88969619176801,0.006934304463546352,0.03964061264680371
6.75,-6.977016608940999,-69.87956840309091,0.007240051049183337,0.04138166794392143
7.0,-6.975168275087057,-69.86900537223227,0.007546784209420333,0.04312255000624787
7.25,-6.973244117165837,-69.85800973243889,0.007846641629828337,0.0448425400699773
7.5,-6.971244873038406,-69.8465841163556,0.00814747385510836,0.04656236023364702
7.75,-6.969170299006551,-69.83472856652634,0.008449280861194003,0.048282009945832975
8.0,-6.9670201513780885,-69.82244312563292,0.008752062623940886,0.050001488655124736
8.25,-6.964795155737803,-69.80973040939101,0.009048063011050284,0.05170021337297059
8.5,-6.962496039617198,-69.79659303292266,0.009345026462536602,0.05339877037593688
8.75,-6.960122562253149,-69.78303103822466,0.00964295295464294,0.05509715911924086
9.0,-6.9576744828884785,-69.76904446743005,0.009941842463535354,0.05679537905811325
9.25,-6.955152517908046,-69.75463592138155,0.01023403594686386,0.058472961781717354
9.5,-6.952557385632551,-69.7398080003357,0.01052718082013653,0.06015037894724592
9.75,-6.949888848217437,-69.72456074574929,0.010821277059901949,0.06182763001652015
10.0,-6.94714666782402,-69.70889419921363,0.011116324642632592,0.06350471445137452
10.25,-6.944331552599264,-69.6928109489923,0.011404753785878002,0.06516126012593557
10.5,-6.9414442126168145,-69.67631358276944,0.01169412270033256,0.06681764237513177
10.75,-6.93848441293676,-69.65940214146782,0.011984431362846925,0.06847386066735678
11.0,-6.935451918624989,-69.64207666614314,0.012275679750196578,0.07012991447101734
