time_s,ax_mps2,ay_mps2
237,1.761439905633408e-08,6.265851173075127e-07
238,1.6261119410356514e-08,5.794204810902505e-07
239,1.501287656494954e-08,5.35658629460224e-07
240,1.3861421781536318e-08,4.950736467215975e-07
241,1.2799160402754411e-08,4.5745190168272076e-07
242,1.1819099983579818e-08,4.22591788062666e-07
243,1.0914802436491563e-08,3.9030339596346724e-07
244,1.008033990370932e-08,3.6040813003965054e-07
245,9.310254087888124e-09,3.327382893576759e-07
246,8.5995187858385e-09,3.071366199805538e-07
247,7.943505386954584e-09,2.8345585020751207e-07
248,7.337951112572019e-09,2.6155821687476603e-07
249,6.778929786115958e-09,2.4131498908719307e-07
250,6.262824938454502e-09,2.2260599390852804e-07
251,5.7863050683128955e-09,2.0531914969291996e-07
252,5.346300886861449e-09,1.8935000876208898e-07
253,4.939984391924669e-09,1.7460131356272095e-07
254,4.5647496249126215e-09,1.6098256680525773e-07
255,4.218194978086978e-09,1.4840961875621302e-07
256,3.8981069255784194e-09,1.3680427038485232e-07
257,3.6024450668327435e-09,1.2609389558822005e-07
258,3.32932837351477e-09,1.1621108034863375e-07
259,3.0770225453774825e-09,1.0709328062416198e-07
260,2.843928383954112e-09,9.868249810326212e-08
261,2.6285711019547433e-09,9.092497376803029e-08
262,2.429590492296019e-09,8.377089911505597e-08
263,2.245731886181175e-09,7.71741434920001e-08
264,2.07583783790786e-09,7.109199862566395e-08
265,1.9188404751616846e-09,6.548493800472506e-08
266,1.7737544626667073e-09,6.031639180563081e-08
267,1.6396705281015054e-09,5.55525361360913e-08
268,1.515749504643524e-09,5.116209586440936e-08
269,1.4012168483509957e-09,4.711616023607022e-08
270,1.2953575922965005e-09,4.3388010993998564e-08
271,1.1975117015176583e-09,3.995296199400527e-08
272,1.1070697965941483e-09,3.6788209934961706e-08
273,1.0234692156265867e-09,3.387269486904107e-08
274,9.461903885772184e-10,3.1186971449335104e-08
275,8.747534962305566e-10,2.871308802139685e-08
276,8.087153938625065e-10,2.6434475009814928e-08
277,7.476667765109435e-10,2.4335841344856014e-08
278,6.912295662780386e-10,2.240307785414452e-08
279,6.390545050752918e-10,2.0623167860688027e-08
280,5.908189358351389e-10,1.898410436316723e-08
281,5.462247569561076e-10,1.7474813157112197e-08
282,5.049965364806314e-10,1.6085081987817798e-08
283,4.668797723645392e-10,1.4805494137901377e-08
284,4.316392892509741e-10,1.3627367836353769e-08
285,3.990577587047071e-10,1.2542699543230565e-08
286,3.689343347588921e-10,1.1544111933611425e-08
287,3.410833945383385e-10,1.0624805321264119e-08
288,3.1533337685876896e-10,9.778513184131805e-09
289,2.9152570999839635e-10,8.999460722616742e-09
290,2.695138224780712e-10,8.282326874411243e-09
291,2.491622295670131e-10,7.622209023534138e-09
292,2.303456900896762e-10,7.014590504238508e-09
293,2.1294842779240586e-10,6.4553100210890914e-09
294,1.9686341366341147e-10,5.9405347691441554e-09
295,1.81991701071142e-10,5.466734027337912e-09
296,1.682418136219858e-10,5.0306557594384095e-09
297,1.5552917919607272e-10,4.629305123698406e-09
298,1.437756063413811e-10,4.259923763399605e-09
299,1.3290880196147864e-10,3.919971605054478e-09
