time_s,ax_mps2,ay_mps2
0,-0.019999999999980003,0.0
1,-0.0013233454583791192,0.007407974414397967
2,-0.0013259444138095581,0.007314085961276292
3,-0.001328273740509344,0.007221582736127736
4,-0.0013303454581492557,0.007130274248240891
5,-0.0013321699208444014,0.007039995528629225
6,-0.0013337559546099406,0.0069506038036701604
7,-0.0013351112213022122,0.0068619755973442055
8,-0.0013362422153392192,0.006774004198072146
9,-0.0013371545170018924,0.006686597462450937
10,-0.0013378528702572708,0.006599675891735249
11,-0.0013383413534416469,0.006513170963963011
12,-0.0013386234107229228,0.006427023677932241
13,-0.001338702042957863,0.006341183285962544
14,-0.001338579669590198,0.0062556061905203126
15,-0.001338258454737679,0.006170254992031725
16,-0.0013377401851002548,0.006085097647336725
17,-0.0013370264133322777,0.00600010675185771
18,-0.00133611837676718,0.005915258902695143
19,-0.0013350172016110761,0.0058305341599264714
20,-0.0013337237776262847,0.005745915563160006
21,-0.0013322388339895193,0.005661388723926197
22,-0.001330563037451594,0.005576941469247937
23,-0.0013286968470833352,0.005492563525405071
24,-0.0013266407609237685,0.00540824626231623
25,-0.0013243951505287073,0.005323982447783074
26,-0.001321960249405753,0.005239766048557848
27,-0.001319336301979804,0.0051555920619573755
28,-0.0013165235339706116,0.005071456364762601
29,-0.0013135220822390256,0.004987355577238485
30,-0.0013103320874610842,0.004903286959086715
31,-0.0013069536849754555,0.004819248306745175
32,-0.0013033868758876505,0.004735237870015212
33,-0.001299631815720682,0.004651254289122218
34,-0.0012956884955609752,0.00456729652244738
35,-0.0012915569437266863,0.004483363799713232
36,-0.00128723722843763,0.0043994555787948714
37,-0.0012827293672025178,0.00431557150325718
38,-0.0012780333475312313,0.004231711370116639
39,-0.0012731492089989608,0.004147875100238316
40,-0.0012680769406232233,0.004064062717213413
41,-0.0012628165759195416,0.003980274333669656
42,-0.001257368148912712,0.003896510121297473
43,-0.001251731657771646,0.0038127703056192604
44,-0.001245907055589328,0.00372905514069435
45,-0.0012398944276021365,0.003645364924513164
46,-0.001233693716148977,0.0035616999601463715
47,-0.0012273049921560793,0.003478060574733086
48,-0.0012207282642657858,0.0033944470975276466
49,-0.0012139635204716688,0.003310859860191584
50,-0.0012070107996473042,0.0032272991947474
51,-0.001199870108820728,0.003143765426734077
52,-0.001192541459094393,0.0030602588759750895
53,-0.0011850248763018358,0.002976779854329737
54,-0.0011773204557809966,0.0028933286679678266
55,-0.0011694281552831409,0.002809905602103799
56,-0.0011613480012463734,0.002726510933798452
57,-0.0011530800489080446,0.0026431449334649018
58,-0.0011446243049077235,0.0025598078506393145
59,-0.0011359808221338616,0.0024764999287101123
60,-0.0011271496191531992,0.0023932213906389475
61,-0.001118130752999528,0.002309972458339201
62,-0.0011089242498680653,0.002226753333379879
63,-0.0010995301500600374,0.0021435642083706095
64,-0.0010899484892409788,0.002060405262781853
65,-0.0010801792830382928,0.001977276662125534
66,-0.0010702226350529614,0.0018941785706414664
