time_s,x_m,y_m,vx_mps,vy_mps
0.0,0.0,-97.5,0.0,0.12
0.25,5.833704443024243e-08,-97.46969270834187,6.959920648003104e-07,0.12245833320159105
0.5,4.642878186559885e-07,-97.43877083346479,2.7826218200605046e-06,0.12491666561531324
0.75,1.5664548963803684e-06,-97.40723437566555,6.259889090032278e-06,0.12737499645533903
1.0,3.7106438913585945e-06,-97.37508333543386,1.112779359078997e-05,0.1298333249372907
1.25,6.4788811783944624e-06,-97.34232172896654,1.1249030836144036e-05,0.13225952678098826
1.5,9.4495778037082e-06,-97.3089535720789,1.2742732194453987e-05,0.1346857281693845
1.75,1.2964508648459854e-05,-97.27497886498254,1.560889753236816e-05,0.1371119283244666
2.0,1.7368239267083672e-05,-97.24039760808209,1.984752661535194e-05,0.13953812646960653
2.25,2.225764662718437e-05,-97.20521375992791,1.948967489871778e-05,0.14193265877525785
2.5,2.722698818581558e-05,-97.16943127870731,2.0486374382858163e-05,0.144327190900209
2.75,3.261503243762316e-05,-97.1330501645567,2.2837624984339833e-05,0.14672172207801268
3.0,3.8759612922994964e-05,-97.096070417812,2.654342650477981e-05,0.1491162515441826
3.25,4.527358414871668e-05,-97.0584959474914,2.578845489734083e-05,0.15147951112039892
3.5,5.176444254712012e-05,-97.02033066224669,2.637034558719553e-05,0.1538427707472832
3.75,5.856989509639986e-05,-96.98157456217686,2.828909849153516e-05,0.15620602966502214
4.0,6.602112569123833e-05,-96.94222764753653,3.154471348476573e-05,0.15856928712026616
4.25,7.374433206075436e-05,-96.902293784851,3.0462773277659116e-05,0.16090161447397988
4.5,8.1363195336087e-05,-96.86177684028202,3.070019865751561e-05,0.1632339420648371
4.75,8.920511824647775e-05,-96.8206768138597,3.225698960343526e-05,0.16556626914920378
5.0,9.760215597676547e-05,-96.77899370580319,3.513314598048434e-05,0.16789859497908438
5.25,0.00010619025382517034,-96.73673134622186,3.378416332906753e-05,0.1702002818816525
5.5,0.00011460288131473595,-96.69389356483475,3.3737214292423046e-05,0.17250196917981134
5.75,0.00012316651019407738,-96.65048036165307,3.4992298854188975e-05,0.17480365613640858
6.0,0.00013220667652103773,-96.606491736847,3.754941690423119e-05,0.1771053420144331
6.25,0.00014137197192368826,-96.56193148935513,3.598451151716475e-05,0.17937663809208065
6.5,0.0001503057528198299,-96.51680341775437,3.5704448697895796e-05,0.18164793469190746
6.75,0.00015933081732279333,-96.47110752202661,3.670922841979285e-05,0.18391923108634398
7.0,0.00016876716504899862,-96.42484380228916,3.899885065683506e-05,0.18619052655097754
7.25,0.00017827425509086477,-96.37801603086511,3.7261534532678775e-05,0.18843164500118337
7.5,0.00018750354679623006,-96.33062797972887,3.679199029860136e-05,0.19067276407809536
7.75,0.0001967751397035111,-96.28267964882673,3.759021796950757e-05,0.1929138830617112
8.0,0.00020640354037067507,-96.23417103825608,3.965621748790171e-05,0.19515500123652782
8.25,0.0002160572792891992,-96.18510589764558,3.7783455477058414e-05,0.19736612380334262
8.5,0.00022539970634866607,-96.13548797628992,3.716149726150364e-05,0.1995772470753921
8.75,0.0002347417399825479,-96.08531727410528,3.7790342918925246e-05,0.20178837034757297
9.0,0.0002443989500077975,-96.03459379119207,3.9669992378296715e-05,0.2039994929086003
9.25,0.00025404340302825326,-95.98332125781619,3.7693109974118455e-05,0.20618077419175626
9.5,0.00026334852479035765,-95.93150340402988,3.6950150636039236e-05,0.20836205624435408
9.75,0.00027262074120392376,-95.87914022967433,3.744111445456999e-05,0.21054333836815517
10.0,0.00028217019698547377,-95.82623173486267,3.9166001358212355e-05,0.21272461986615937
10.25,0.00029167905388149083,-95.77278163352877,3.711148424356825e-05,0.2148761910714594
10.5,0.00030082619548146914,-95.71879363925686,3.627408357483042e-05,0.21702776309523616
10.75,0.00030991823656094803,-95.66426775198777,3.665379933789903e-05,0.21917933524627375
11.0,0.00031925619929231824,-95.60920397169531,3.825063160046993e-05,0.22133090683967144
11.25,0.00032853050886249934,-95.55360599848595,3.614079303963791e-05,0.2234528790240038
11.5,0.00033742646474710955,-95.49747753212077,3.523132697913489e-05,0.225574852063078
11.75,0.00034624530688342976,-95.4408185724325,3.5522233521878555e-05,0.22769682527808363
12.0,0.00035528733660085605,-95.38362911950144,3.7013512592859454e-05,0.22981879798853128
12.25,0.0003642475412266724,-95.32591286167327,3.486710362565759e-05,0.2319112648843562
12.5,0.00037281952009582175,-95.2676734870087,3.39043761482527e-05,0.2340037326585042
