time_s,ax_mps2,ay_mps2
128,-0.00018753288224635542,-0.003972205267923552
129,-0.00016463548242416398,-0.004073715780629778
130,-0.00014150764601050087,-0.0041751949494945725
131,-0.00011814942607641082,-0.004276642773345236
132,-9.456087570430447e-05,-0.004378059251102029
133,-7.074204798730103e-05,-0.0044794443817720376
134,-4.6692996028132564e-05,-0.004580798164441194
135,-2.241377293859658e-05,-0.004682120598267419
136,2.095568161324655e-06,-0.0047834116824761385
137,2.6834974143933265e-05,-0.004884671416354593
138,5.180439187458272e-05,-0.0049858997992466205
139,7.700376821211975e-05,-0.005087096830548674
140,0.00010243305000941065,-0.005188262509705068
141,0.00012809218411386652,-0.005289396836204197
142,0.00015398111736779384,-0.0053904998095756825
143,0.00018009979660887985,-0.005491571429386559
144,0.0002064481686704431,-0.005592611695238473
145,0.00023302618038185572,-0.005693620606764008
146,0.00025983377856894933,-0.005794598163626205
147,0.0002868709100539922,-0.0058955443655148085
148,0.00031413752165636213,-0.0059964592121432864
149,0.0003416335601924002,-0.006097342703249463
150,0.00036935897247591704,-0.00619819483859102
151,0.0003973137053183189,-0.006299015617945159
152,0.00042549770552864847,-0.006399805041107074
153,0.0004539109199140699,-0.006500563107888597
154,0.0004825532952796725,-0.006601289818116402
155,0.0005114247784289207,-0.006701985171630451
156,0.0005405253161636265,-0.006802649168284127
157,0.0005698548552841438,-0.0069032818079423
158,0.000599413342589433,-0.007003883090480414
159,0.0006292007248771415,-0.007104453015783883
160,0.0006592169489438915,-0.007204991583748568
161,0.000689461961585096,-0.007305498794276475
162,0.0007199357095952726,-0.00740597464727929
163,0.0007506381397680173,-0.007506419142674517
164,0.000781569198896119,-0.007606832280386775
165,0.0008127288337714471,-0.007707214060347038
166,0.000844116991185346,-0.007807564482491125
167,0.0008757336179284296,-0.00790788354676036
168,0.0009075786607907006,-0.008008171253100443
169,0.0009396520665616501,-0.008108427601462423
170,0.0009719537820301572,-0.008208652591799977
171,0.0010044837539847453,-0.00830884622407056
172,0.001037241929213505,-0.00840900849823651
173,0.001070228254503987,-0.008509139414261747
174,0.0011034426766435,-0.008609238972113176
175,0.0011368851424189805,-0.008709307171760647
176,0.0011705555986171192,-0.008809344013177147
177,0.0012044539920241367,-0.008909349496336188
178,0.0012385802694261977,-0.00900932362121472
179,0.001272934377609104,-0.009109266387790907
180,0.0013075162633584335,-0.009209177796045624
181,1.7435414329717313e-05,-4.996245609312851e-05
182,1.4123255108732933e-05,-3.975131318072693e-05
183,1.1313944208918746e-05,-3.113439334484197e-05
184,8.937771504160778e-06,-2.3886914268453542e-05
185,6.934255153216091e-06,-1.7814242100793283e-05
186,5.250951312720118e-06,-1.2747957513968242e-05
187,3.8424150099957994e-06,-8.542426902495248e-06
188,2.6692931627644044e-06,-5.071814488710839e-06
189,1.697533109803276e-06,-2.227479219874188e-06
190,8.976920975498137e-07,8.429256539445867e-08
191,2.443349893586068e-07,1.9442615154603717e-06
192,-2.844909411866365e-07,3.42195408365389e-06
193,-7.077138756278166e-07,4.57715844406422e-06
194,-1.0416364956008945e-06,5.461226020698622e-06
195,-1.3002836590371227e-06,6.1182035283877075e-06
196,-1.4957052233806902e-06,6.585817262299522e-06
197,-1.6382397126534329e-06,6.896328612326594e-06
198,-1.7367438085843974e-06,7.077277361871857e-06
199,-1.7987920189964617e-06,7.1521272272247774e-06
200,-1.8308503280665632e-06,7.140826247287742e-06
201,-1.838427153154373e-06,7.06029302922673e-06
202,-1.8262045130913876e-06,6.924838448864605e-06
203,-1.798151945628636e-06,6.74653117646458e-06
204,-1.7576253905954312e-06,6.535514330791192e-06
205,-1.7074529744888528e-06,6.300279627018228e-06
206,-1.650009386649399e-06,6.0479045659515505e-06
207,-1.5872803224766456e-06,5.78425750320347e-06
208,-1.5209182814571516e-06,5.5141748114550006e-06
209,-1.4522908437190467e-06,5.24161380719099e-06
210,-1.3825224054490687e-06,4.969784640807393e-06
211,-1.3125302282197018e-06,4.701263932117296e-06
212,-1.2430555477996053e-06,4.438092578046009e-06
213,-1.1746903923979412e-06,4.181859839433696e-06
214,-1.1079006767606323e-06,3.933775543438727e-06
215,-1.0430460655973936e-06,3.694731997090337e-06
216,-9.80397036129312e-07,3.4653569994647084e-06
217,-9.201495139496361e-07,3.2460591593976052e-06
218,-8.624374078693909e-07,3.037066565827271e-06
219,-8.073433270768243e-07,2.838459719936447e-06
220,-7.549077270004075e-07,2.6501995200981893e-06
221,-7.051366980520636e-07,2.4721509840882755e-06
222,-6.58008583334514e-07,2.3041033033200483e-06
223,-6.134795869108248e-07,2.1457867430045292e-06
224,-5.714885128917335e-07,1.996886835975212e-06
225,-5.319607570094464e-07,1.8570562540587636e-06
