time_s,x_m,y_m,vx_mps,vy_mps
89.5,0.2644491419789421,-40.376940509714025,-0.009709224387893293,0.3449262952211062
89.75,0.26201889208229306,-40.29108235767459,-0.009733056825213384,0.34193892334136256
90.0,0.2595824725464592,-40.205971046879995,-0.009758581501043554,0.338951565421867
90.25,0.2571415068603912,-40.12159506995369,-0.009769417349900618,0.3360562510102031
90.5,0.2546976271903466,-40.03794292082544,-0.009781893372700598,0.3331609431921078
90.75,0.25225042349296173,-39.95501459773086,-0.009796009568445417,0.33026564289539995
91.0,0.24979948572513888,-39.87281009867364,-0.009811765936005789,0.32737035104789763
91.25,0.24734632592446507,-39.791318155922376,-0.009813777333918437,0.324565191151826
91.5,0.24489246462592132,-39.71052750296545,-0.009817377918927613,0.32176003284305704
91.75,0.2424375045327669,-39.63043813929365,-0.009822567690745267,0.31895487702056724
92.0,0.23998104834834896,-39.551050064173054,-0.009829346648956225,0.31614972458333296
92.25,0.23752450203352812,-39.47235225642131,-0.009823280421764568,0.3134327368587627
92.5,0.235069279861371,-39.39433369599336,-0.009818753507716929,0.3107157461380108
92.75,0.2326149970035438,-39.316994383529426,-0.009815765907175457,0.307998753291841
93.0,0.23016126863163752,-39.240334319452,-0.009814317620379159,0.30528175919101747
93.25,0.2277093998431167,-39.16434273440527,-0.009800881117069693,0.3026509199160616
93.5,0.22526070385841843,-39.089008860092235,-0.009788935189967733,0.3000200734618968
93.75,0.22281480803336895,-39.01433269820232,-0.009778479840028945,0.2973892206717175
94.0,0.22037133972357037,-38.94031425021411,-0.009769515068089752,0.29475836238871866
94.25,0.21793150821516105,-38.86694300243015,-0.009749377498029845,0.2922116179843199
94.5,0.21549653072506728,-38.79420844213722,-0.009730682921824274,0.2896648625965722
94.75,0.21306604650463612,-38.722110571979115,-0.009713431340968592,0.28711809704175356
95.0,0.21063969480485517,-38.65064939439557,-0.009697622756842916,0.2845713221361428
95.25,0.20821859399168635,-38.57981465389708,-0.009671416511309195,0.2821065993809814
95.5,0.20580387016771387,-38.509596095907526,-0.009646606843612425,0.27964186219639425
95.75,0.20339517418822806,-38.439993723935494,-0.009623193755737367,0.27717711137240264
96.0,0.20099215690803704,-38.371007541292094,-0.009601177249557055,0.27471234769902897
96.25,0.19859585050377937,-38.302627552110785,-0.009569499206756782,0.2723275627647941
96.5,0.19620729469342826,-38.23484376137115,-0.009539172498718003,0.2699427602930322
96.75,0.1938261516429878,-38.16765617336202,-0.009510197127866835,0.2675579410481716
97.0,0.1914520835178691,-38.10106479218111,-0.00948257309652129,0.2651731057946418
97.25,0.18908604087683997,-38.03505988199858,-0.009445985909252969,0.2628661722161942
97.5,0.18672898162435136,-37.969631707766936,-0.009410705988676155,0.2605592183107341
97.75,0.18438057894337545,-37.904780274475506,-0.009376733337613222,0.2582522448177613
98.0,0.18204050601619184,-37.84050558692872,-0.009344067958781961,0.2559452524767772
98.25,0.1797096361969064,-37.776798168866186,-0.009303101323847112,0.2537140881612157
98.5,0.1773888499899603,-37.7136485447495,-0.00926339906060516,0.2514829010291288
98.75,0.17507783130203114,-37.6510567201934,-0.009224961172232265,0.2492516917957512
99.0,0.17277626403901522,-37.589022700633805,-0.009187787661803438,0.24702046117631968
99.25,0.1704849486067258,-37.52753726814005,-0.009142939570270287,0.2448629945453898
99.5,0.16820469236685276,-37.466591205446434,-0.009099314123062497,0.24270550289045684
99.75,0.1659351896578764,-37.40618451872251,-0.00905691132367008,0.24054798690315138
100.0,0.16367613481741686,-37.346317213964916,-0.009015731175485235,0.23839044727510583
100.25,0.161428259404163,-37.28698032965842,-0.008967469142907629,0.23630462262667945
100.5,0.15919230173962234,-37.2281649048988,-0.008920389186415374,0.2342187710115661
100.75,0.15696796630430074,-37.16987094634413,-0.008874491309774836,0.23213289309844762
101.0,0.15475495757777435,-37.11209846048535,-0.00882977551665782,0.23004698955600789
101.25,0.15255394221943286,-37.05483873972171,-0.008778537792369707,0.22803077172244005
101.5,0.1503655934602722,-36.998083077012566,-0.00872844272388658,0.22601452522773635
101.75,0.14818962563583832,-36.94183147944241,-0.008679490315216013,0.22399825071827928
102.0,0.1460257530806866,-36.88608395393413,-0.00863168057027417,0.22198194884045355
102.25,0.1438745813514528,-36.8308320437932,-0.008577877324908783,0.22003332721440988
102.5,0.14173672238739773,-36.7760672928372,-0.008525178449554431,0.21808467546512902
102.75,0.13961190009548982,-36.72178970851885,-0.008473583948426991,0.2161359942173359
103.0,0.1374998383816545,-36.66799929813469,-0.008423093825653998,0.21418728409575774
103.25,0.135401085347293,-36.614687852451986,-0.008367108316075348,0.21230427608754773
103.5,0.13331619529001265,-36.56184716270494,-0.008312190009744324,0.21042123671111773
103.75,0.13124490140845058,-36.50947723666014,-0.008258338911054363,0.2085381665701681
104.0,0.1291869369001562,-36.457578081933256,-0.008205555024313513,0.2066550662684016
104.25,0.12714279591221916,-36.4061417329368,-0.008147744735194222,0.20483572025288613
104.5,0.12511297860436166,-36.355160224507706,-0.008090965584441036,0.20301634182670264
104.75,0.12309722719142269,-36.30463356467573,-0.008035217576596252,0.20119693157315025
105.0,0.12109528388711595,-36.2545617613248,-0.007980500716119679,0.19937749007553054
105.25,0.11910759224113675,-36.20493708838132,-0.007921198477451923,0.19761988788124407
105.5,0.11713460163532434,-36.15575182015622,-0.007862892395569247,0.19586225242242436
105.75,0.11517606302989777,-36.10700596489519,-0.007805582475136104,0.194104584262582
106.0,0.11323172738391989,-36.058699530703045,-0.00774926872073725,0.19234688396523025
106.25,0.11130199086534001,-36.01082502662539,-0.007688783800621475,0.190649142953424
106.5,0.10938725529704867,-35.96337496205492,-0.007629261119229177,0.1889513679984679
106.75,0.10748728011876814,-35.916349345409394,-0.0075707006813221355,0.18725355964468568
107.0,0.1056018247690399,-35.86974818497046,-0.007513102491585152,0.1855557184364038
107.25,0.1037312411113193,-35.823564220290876,-0.007451721663674259,0.18391599321322835
107.5,0.10187588649025181,-35.77779019123544,-0.007391270199172473,0.1822762335308044
107.75,0.10003552856437908,-35.73242610635326,-0.007331748102915875,0.18063643991485875
