time_s,x_m_lo,x_m_hi,y_m_lo,y_m_hi,vx_mps_lo,vx_mps_hi,vy_mps_lo,vy_mps_hi
0.0,0.0,0.0,-97.5,-97.5,0.0,0.0,0.12,0.12
0.25,8.407440775419057e-06,8.407440775840514e-06,-97.46999875856766,-97.4699987585676,6.726046322508945e-05,6.726046322846102e-05,0.12000992511762026,0.12000992511762032
0.5,3.334100153455303e-05,3.3341001536419495e-05,-97.43999524062708,-97.43999524062697,0.00013220880808692323,0.00013220880809511137,0.12001821228378264,0.12001821228378275
0.75,7.496381301027943e-05,7.496381301479512e-05,-97.40999117220665,-97.40999117220647,0.000200773324155101,0.00020077332416810573,0.1200143286156366,0.12001432861563677
1.0,0.0001350196398099085,0.00013501963981827763,-97.37998886967537,-97.37998886967515,0.00027967233393226684,0.00027967233395008836,0.12000408419615273,0.12000408419615295
1.25,0.00019700034488804886,0.00019700034490147562,-97.34936306895618,-97.3493630689559,0.00021664455368998174,0.0002166445537126199,0.12500232749994053,0.12500232749994086
1.5,0.00024395163230178413,0.0002439516323214727,-97.31748632171472,-97.31748632171438,0.0001594380353114794,0.00015943803533893423,0.1300116558254296,0.13001165582543006
1.75,0.0002762893415323559,0.0002762893415595105,-97.28435888945073,-97.28435888945033,9.973468362090162e-05,9.973468365317317e-05,0.13500780791564726,0.13500780791564787
2.0,0.0002940542821255372,0.00029405428216136207,-97.24998345850136,-97.2499834585009,4.285509993850276e-05,4.285509997559108e-05,0.13999564504216924,0.13999564504217
2.25,0.0002961510206035005,0.0002961510206491998,-97.21435949884032,-97.21435949883981,-2.560975197371503e-05,-2.5609751931809818e-05,0.14499603870130462,0.1449960387013055
2.5,0.0002823427038540635,0.00028234270391084144,-97.17748600519006,-97.1774860051895,-8.438577022928546e-05,-8.438577018256329e-05,0.14999191604250559,0.14999191604250664
2.75,0.0002543460762589342,0.00025434607632799505,-97.13936420303743,-97.1393642030368,-0.00013911673947772038,-0.0001391167394261811,0.15498250633882357,0.15498250633882477
3.0,0.00021218873740864785,0.0002121887374911958,-97.0999945953205,-97.09999459531981,-0.00019767134334182655,-0.00019767134328547005,0.15997436091746398,0.1599743609174653
3.25,0.00015634737491986467,0.00015634737501710408,-97.05937664415073,-97.05937664414999,-0.0002485886443776371,-0.00024858864431646314,0.16496925324137568,0.16496925324137715
3.5,8.849375938291803e-05,8.849375949605326e-05,-97.01751049637284,-97.01751049637204,-0.0002937697667921076,-0.0002937697667261161,0.16995993324166292,0.16995993324166453
3.75,1.0520476598256599e-05,1.0520476728491973e-05,-96.9743953914436,-96.97439539144273,-0.00032954501323821645,-0.0003295450131674074,0.17496090956546823,0.17496090956547
4.0,-7.813349190973603e-05,-7.813349176119606e-05,-96.93003130227221,-96.93003130227129,-0.00037921620439336636,-0.00037921620431773963,0.1799518084888746,0.1799518084888765
4.25,-0.0001786685502780668,-0.00017866855011007792,-96.88441991286778,-96.8844199128668,-0.00042459405423796024,-0.00042459405415799735,0.1849393110250418,0.18493931102504385
4.5,-0.00029124664480236525,-0.0002912466446138433,-96.83756046320899,-96.83756046320795,-0.00047555960202782095,-0.0004755596019435218,0.18993629105065782,0.18993629105066004
4.75,-0.00041470922259053474,-0.00041470922238039554,-96.7894512629011,-96.7894512629,-0.0005116695408471001,-0.0005116695407584645,0.19493731481718882,0.1949373148171912
5.0,-0.0005455131765967132,-0.0005455131763638724,-96.74009238036729,-96.74009238036614,-0.0005342910457910896,-0.0005342910456981172,0.19993374758625698,0.19993374758625954
5.25,-0.000682862962444936,-0.0006828629621883093,-96.68948557403516,-96.68948557403395,-0.0005640370898927851,-0.0005640370897954759,0.20492070587547906,0.2049207058754818
5.5,-0.0008280277778935067,-0.00082802777761201,-96.637629992086,-96.63762999208474,-0.0005968097481447545,-0.0005968097480431084,0.20992395280777115,0.2099239528077741
5.75,-0.0009814156756935426,-0.0009814156753862114,-96.58452319599353,-96.5845231959922,-0.0006298214465051548,-0.0006298214464001349,0.21493041904464752,0.21493041904465066
6.0,-0.0011409029210363002,-0.0011409029207022912,-96.53016712623464,-96.53016712623327,-0.0006456062967321993,-0.0006456062966238054,0.21991814051480899,0.21991814051481232
6.25,-0.001304961671544845,-0.0013049616711832545,-96.474564181461,-96.47456418145957,-0.0006663935302707209,-0.0006663935301584713,0.22490541963433455,0.22490541963433808
6.5,-0.001472676597712501,-0.001472676597322365,-96.41771322215803,-96.41771322215654,-0.0006748548015692733,-0.0006748548014531678,0.2299022555874009,0.22990225558740462
6.75,-0.001642179324362402,-0.0016421793239427566,-96.35961320526236,-96.35961320526081,-0.0006806960486300539,-0.0006806960485100925,0.2348978801288313,0.23489788012883522
7.0,-0.0018152693571498843,-0.0018152693566997656,-96.30026411676357,-96.30026411676197,-0.0007035531262922449,-0.0007035531261684274,0.23989483001675485,0.23989483001675893
7.25,-0.0019926409649921885,-0.0019926409645106315,-96.23966600462593,-96.23966600462427,-0.0007149488111407554,-0.0007149488110130818,0.24489006815902076,0.244890068159025
7.5,-0.002171394827670575,-0.0021713948271566154,-96.17781974715717,-96.17781974715545,-0.0007146116662816187,-0.0007146116661500887,0.24987999155944368,0.24987999155944812
7.75,-0.002349234354936136,-0.00234923435438881,-96.11472371297317,-96.1147237129714,-0.0007076323961101321,-0.0007076323959747458,0.2548882812548021,0.25488828125480684
8.0,-0.0025266258962489026,-0.002526625895667246,-96.05037771956279,-96.05037771956096,-0.0007110293723655236,-0.0007110293722262806,0.259879666348722,0.25987966634872706
