time_s,ax_mps2,ay_mps2
135,-0.00120640343073601,-0.0035627947935224684
136,-0.0012125951526234283,-0.003646561364979109
137,-0.001218598123577727,-0.0037303605347581152
138,-0.001224412358934723,-0.0038141922954511233
139,-0.0012300377115974576,-0.0038980566595704143
140,-0.001235474171699677,-0.003981953617474929
141,-0.0012407216573565095,-0.004065883177361964
142,-0.0012457801286089067,-0.004149845336220689
143,-0.00125064951444417,-0.00423384008912086
144,-0.0012553297974967426,-0.00431786743732354
145,-0.001259820905528082,-0.004401927375712397
146,-0.0012641227751948936,-0.004486019912182859
147,-0.0012682353372396001,-0.004570145049512888
148,-0.001272158564548013,-0.004654302776128209
149,-0.0012758923920158855,-0.004738493090139433
150,-0.001279436765262736,-0.004822716010669565
151,-0.0012827916383572062,-0.004906971518864676
152,-0.0012859569107412983,-0.004991259637756636
153,-0.0012889325658647448,-0.005075580346429623
154,-0.0012917185709921647,-0.005159933640160523
155,-0.0012943148246718616,-0.0052443195339812575
156,-0.0012967212700952305,-0.005328738028567079
157,-0.0012989379035014403,-0.005413189100004155
158,-0.0013009645900171449,-0.005497672782751168
159,-0.001302801336032265,-0.005582189056274451
160,-0.0013044480666162751,-0.0056667379236580466
161,-0.0013059047583550275,-0.0057513193675298
162,-0.0013071713078290563,-0.005835933408845167
163,-0.001308247681644666,-0.005920580052504914
164,-0.001309133834655982,-0.006005259280317008
165,-0.0013098296692831675,-0.006089971117002925
166,-0.001310335183252194,-0.006174715545606991
167,-0.0013106503090534417,-0.006259492563692141
168,-0.001310774984195466,-0.006344302173378397
169,-0.0013107091661264246,-0.0064291443634809835
170,-0.001310452772491906,-0.006514019154600837
171,-0.0013100057546402834,-0.006598926540984938
172,-0.0013093680229547917,-0.006683866526013415
173,-0.001308539575459477,-0.006768839101369416
174,-0.0013075203164656353,-0.006853844277218863
175,-0.0013063102664415405,-0.006938882032678156
176,-0.0013049093068284545,-0.007023952387417412
177,-0.0013033174048661155,-0.007109055332302068
178,-0.0013015344824384497,-0.007194190871564491
179,-0.0012995604895902856,-0.007279359004825736
180,-0.0012973953725449235,-0.007364559732329829
181,1.1873499713884975e-06,-4.264018840118948e-05
182,1.139949555264595e-06,-3.398715839835217e-05
183,1.0888921375048384e-06,-2.668159278879597e-05
184,1.035611610205869e-06,-2.0533797042620033e-05
185,9.812271777879522e-07,-1.5379485293172218e-05
186,9.266893443105128e-07,-1.1076457714723762e-05
187,8.72677384124639e-07,-7.5017578201905365e-06
188,8.198021678674716e-07,-4.549115279650139e-06
189,7.684225738461636e-07,-2.1267468117207844e-06
190,7.18872568298779e-07,-1.5546992425453736e-07
191,6.713470240274004e-07,1.4329568776206361e-06
192,6.26030808187227e-07,2.697306792473659e-06
193,5.829733668337363e-07,3.688138459741419e-06
194,5.422309560370997e-07,4.448863245111319e-06
195,5.037860685271464e-07,5.016765381496022e-06
196,4.676165605078285e-07,5.423753237329329e-06
197,4.336868548159487e-07,5.697139307508804e-06
198,4.018756607150587e-07,5.860245516633052e-06
199,3.721583800329193e-07,5.932933598328378e-06
200,3.444355757085269e-07,5.932114374682428e-06
201,3.1860972796210574e-07,5.872132491223217e-06
202,2.9459584003720243e-07,5.765109640903253e-06
203,2.72266890087258e-07,5.6213147634443325e-06
204,2.5150705192660153e-07,5.449351326828096e-06
205,2.322530977273338e-07,5.256425066008238e-06
206,2.1442225680623477e-07,5.0485578943092816e-06
207,1.978852427678914e-07,4.830733846952448e-06
208,1.8261480127949273e-07,4.607078482071805e-06
209,1.6847693032653485e-07,4.380971014835229e-06
210,1.5543035444017213e-07,4.155128553194473e-06
211,1.4336246576484786e-07,3.9317735505965545e-06
212,1.3221114119848695e-07,3.7126592813158747e-06
213,1.2191030786635643e-07,3.4991426178861316e-06
214,1.1242947051219886e-07,3.292261634215459e-06
215,1.0365397397691203e-07,3.0928121803659703e-06
216,9.556490639053666e-08,2.9013194322301505e-06
217,8.811127032768396e-08,2.718154496304701e-06
218,8.120589047665022e-08,2.543529507307838e-06
219,7.486591420668552e-08,2.3775203083750616e-06
220,6.901245052702795e-08,2.220110106951369e-06
221,6.360214937461369e-08,2.0711965835633885e-06
222,5.864528452489316e-08,1.930596060250418e-06
223,5.4091606711386615e-08,1.7981054359958116e-06
224,4.988976869427927e-08,1.6734697188616718e-06
225,4.598193813586099e-08,1.5564085612195588e-06
226,4.239907911993617e-08,1.446610153449207e-06
227,3.909032217675808e-08,1.3437497808701801e-06
228,3.603327951371317e-08,1.2475130375777812e-06
229,3.323853213346078e-08,1.1575655255192678e-06
230,3.062617674453372e-08,1.073589167756422e-06
231,2.822977824518348e-08,9.952516844295036e-07
232,2.6042018659267e-08,9.222244924394815e-07
233,2.401607786104598e-08,8.542254019800701e-07
234,2.2148776844034474e-08,7.909386899854952e-07
235,2.044098523387289e-08,7.320793651879769e-07
236,1.885485955989766e-08,6.773792835904126e-07
237,1.739411285734179e-08,6.265662885919779e-07
238,1.6029946549590298e-08,5.794055260545476e-07
239,1.478915546951137e-08,5.356418561980074e-07
240,1.3652076935355389e-08,4.950552101963995e-07
241,1.2567775935804149e-08,4.574460210360473e-07
242,1.1602388769247322e-08,4.2258122792582143e-07
243,1.0672738975074979e-08,3.903024222584898e-07
244,9.854625077222646e-09,3.6040357554692036e-07
245,9.094977629636335e-09,3.327227403776797e-07
246,8.371634500382773e-09,3.071310636357108e-07
247,7.706718424391054e-09,2.834594955031231e-07
248,7.095206823446075e-09,2.615579162823265e-07
249,6.52893782966798e-09,2.4132102698870806e-07
250,6.006055649864914e-09,2.226149691964937e-07
251,5.524447763356288e-09,2.0532706097797193e-07
252,5.0623579425582994e-09,1.8936162588769872e-07
253,4.653031220974258e-09,1.746155692961303e-07
254,4.2635645484928094e-09,1.6100071590643592e-07
255,3.903558569425916e-09,1.4843408858505012e-07
256,3.594048838860256e-09,1.3682651114611415e-07
257,3.2864317085431246e-09,1.261158665502907e-07
258,3.024541309153198e-09,1.1623200607578082e-07
259,2.782893919597463e-09,1.0711251023240245e-07
260,2.548228087844353e-09,9.869809107828226e-08
261,2.33945464845233e-09,9.093946259492614e-08
262,2.1558523693011814e-09,8.377724305251421e-08
263,1.982393865789669e-09,7.717860516362578e-08
264,1.8111118907065366e-09,7.109730328165045e-08
265,1.6635605536540333e-09,6.549119692824359e-08
266,1.526284883438647e-09,6.032133138554592e-08
267,1.380176386221881e-09,5.555957955679078e-08
268,1.2639800076445973e-09,5.1168910043220357e-08
269,1.1479260002203358e-09,4.7112639850682885e-08
270,1.0348096672280781e-09,4.3379688768491885e-08
271,9.425110274155256e-10,3.995143642594038e-08
272,8.745830330138901e-10,3.677700052811005e-08
273,7.803679583171226e-10,3.3861759374107885e-08
274,6.974938908779356e-10,3.117785732748417e-08
275,6.433693408008295e-10,2.8694588253647643e-08
276,5.927929994235709e-10,2.6415193017241078e-08
277,5.268029130342431e-10,2.4319181137012376e-08
278,4.5134710144830464e-10,2.23901226986016e-08
279,4.171947248073791e-10,2.060497450999187e-08
280,3.5857485104125137e-10,1.89801998007784e-08
281,3.0015725773204387e-10,1.746737659697238e-08
282,2.738947473679258e-10,1.608989748061145e-08
283,2.421346959874233e-10,1.479676975162388e-08
284,1.9881676438484856e-10,1.3616444066385301e-08
285,1.4868672718760075e-10,1.2542758322162327e-08
286,1.2682420901249635e-10,1.1544780628535129e-08
287,7.854134447672649e-11,1.0617600738377937e-08
288,5.326002087605501e-11,9.766062113124446e-09
289,2.730894552462316e-11,8.983424409940517e-09
290,1.5702095196857026e-11,8.275182579842968e-09
291,-3.907052968390341e-12,7.633413185402384e-09
292,-4.512256521035151e-11,7.035219068837586e-09
293,-6.760923486888889e-11,6.492199826285218e-09
294,-7.339264517274042e-11,5.9758210930251445e-09
295,-9.008214045253222e-11,5.497779328534993e-09
296,-1.28469796234704e-10,5.072566255061284e-09
297,-1.248005102079968e-10,4.664139654944607e-09
298,-1.4863595130111663e-10,4.293847472029596e-09
299,-1.648859597307761e-10,3.953546402493644e-09
